Year,Month,Day,Pressure_Surface,Temp,Temp_MAX,Temp_MIN,Dew_Point,Wet_Bulb,Specific_Humidity,Relative_Humidity,Wind_Speed,Wind_Speed_Max,Wind_Speed_Min,Wind_Direction,Rainfall
1993,5,31,99.86,29.6,33.71,26.56,25.07,27.33,20.08,78.06,2.79,3.85,1.96,197.56,1
1993,6,1,100.16,29.82,34.13,26.6,25.4,27.61,20.45,78.94,2.61,4.16,0.52,158.0,1
1993,6,2,100.17,29.62,33.88,26.86,25.63,27.62,20.69,80.69,3.8,5.88,2.43,181.88,1
1993,6,3,100.18,29.6,34.31,26.56,24.94,27.27,19.84,77.81,6.21,7.87,4.14,181.06,1
1993,6,4,100.33,29.44,33.99,26.02,25.22,27.33,20.14,79.56,5.49,6.57,4.05,178.06,1
1993,6,5,100.22,29.7,34.72,26.12,24.8,27.25,19.65,76.88,6.0,7.53,3.85,186.81,1
1993,6,6,100.11,29.49,33.83,26.58,25.48,27.48,20.51,80.38,6.41,7.82,4.91,179.75,1
1993,6,7,100.24,29.33,33.2,26.54,25.26,27.3,20.2,79.94,5.0,5.92,3.03,165.0,1
1993,6,8,100.35,29.27,33.64,25.94,24.85,27.06,19.71,78.75,4.98,7.49,2.52,175.56,1
1993,6,9,100.4,28.87,32.77,25.94,25.25,27.06,20.14,81.81,4.52,5.96,3.27,171.31,1
1993,6,10,100.33,29.35,33.41,26.45,25.67,27.51,20.69,81.81,5.84,7.88,3.21,185.06,1
1993,6,11,100.04,29.12,32.74,26.51,25.66,27.39,20.75,82.5,5.16,6.05,3.97,176.56,1
1993,6,12,99.9,28.08,31.21,25.96,25.27,26.68,20.26,85.38,5.09,6.88,2.84,154.06,1
1993,6,13,100.0,28.51,32.79,25.41,25.04,26.77,19.96,82.56,4.45,6.95,2.68,118.31,1
1993,6,14,100.12,29.3,33.76,25.18,25.07,27.18,20.02,79.19,3.55,5.04,2.33,115.25,0
1993,6,15,100.12,28.44,31.16,26.39,25.72,27.08,20.81,85.75,3.91,5.95,1.88,106.44,1
1993,6,16,99.97,27.98,29.33,26.7,26.09,27.04,21.3,89.69,5.79,8.08,3.99,119.06,1
1993,6,17,99.56,28.02,30.23,26.65,26.03,27.03,21.3,89.0,9.18,13.79,3.84,137.88,1
1993,6,18,99.08,27.36,28.33,26.65,25.23,26.29,20.39,88.06,13.89,15.59,11.66,181.75,1
1993,6,19,99.86,28.27,31.23,26.42,26.01,27.14,21.24,87.81,6.39,14.26,3.67,205.5,1
1993,6,20,99.99,28.55,31.58,25.93,26.34,27.44,21.61,88.38,2.97,3.88,1.49,158.0,1
1993,6,21,100.09,28.23,31.12,26.3,25.01,26.62,19.96,83.5,2.23,3.23,1.3,254.69,1
1993,6,22,100.04,28.77,32.18,26.16,25.8,27.29,20.94,84.75,3.33,5.3,1.59,172.56,1
1993,6,23,99.94,28.41,31.28,26.2,26.06,27.24,21.24,87.5,5.63,9.02,3.15,141.62,1
1993,6,24,99.83,28.45,32.28,25.83,25.92,27.19,21.12,86.81,4.89,6.25,3.42,133.5,1
1993,6,25,99.79,27.94,30.05,26.58,26.26,27.1,21.55,90.69,6.1,8.16,4.48,140.44,0
1993,6,26,100.11,28.15,31.08,26.23,25.39,26.77,20.39,85.5,6.1,8.2,3.24,158.06,1
1993,6,27,100.27,29.12,33.32,25.62,25.55,27.33,20.57,82.25,4.19,6.27,2.02,161.25,1
1993,6,28,100.18,29.67,33.9,26.34,26.01,27.84,21.12,81.81,4.83,6.29,3.05,180.56,0
1993,6,29,100.0,29.49,33.11,26.63,26.16,27.83,21.36,83.12,5.28,6.2,3.48,185.19,1
1993,6,30,99.82,29.52,33.23,27.22,26.65,28.08,22.03,85.19,5.46,6.01,4.89,188.88,1
1993,7,1,99.88,29.15,32.43,27.0,26.26,27.71,21.55,85.12,5.91,6.91,4.78,174.19,1
1993,7,2,100.09,29.07,31.57,26.83,26.8,27.93,22.16,87.88,4.31,5.51,2.77,160.81,1
1993,7,3,100.28,28.98,32.43,26.8,25.93,27.45,21.0,84.38,5.15,7.03,3.27,171.44,1
1993,7,4,100.36,29.04,32.48,26.67,25.84,27.44,20.87,83.69,4.95,6.16,3.51,170.44,0
1993,7,5,100.2,29.72,33.94,26.87,26.0,27.86,21.12,81.56,5.09,5.87,4.25,190.12,1
1993,7,6,99.99,28.9,31.71,26.87,26.77,27.83,22.16,88.62,3.72,4.77,2.54,184.75,1
1993,7,7,99.95,28.07,29.82,26.83,26.59,27.33,21.91,91.75,3.42,5.55,1.91,145.0,1
1993,7,8,100.04,27.71,29.38,26.45,26.23,26.98,21.42,91.69,5.96,9.0,1.84,111.81,1
1993,7,9,99.95,27.98,30.58,26.27,25.69,26.83,20.81,87.75,5.34,6.64,3.98,140.06,1
1993,7,10,99.82,28.83,32.75,26.16,25.8,27.32,20.94,84.44,6.09,7.45,4.29,143.25,1
1993,7,11,99.74,29.13,32.83,26.39,25.79,27.46,20.94,83.06,5.14,6.73,3.72,148.88,0
1993,7,12,99.61,29.67,34.01,26.58,26.12,27.89,21.36,82.31,4.22,5.09,2.64,143.62,0
1993,7,13,99.53,29.58,33.23,26.8,26.0,27.79,21.24,82.06,5.16,7.34,2.71,137.69,1
1993,7,14,99.56,29.03,32.6,26.58,25.64,27.33,20.81,82.88,5.97,9.54,3.16,135.56,1
1993,7,15,99.93,28.17,30.62,26.56,25.65,26.91,20.75,86.56,8.19,12.06,4.3,144.25,1
1993,7,16,100.3,28.05,31.42,26.02,25.12,26.59,20.02,84.81,6.09,7.62,3.93,148.25,1
1993,7,17,100.44,28.42,30.83,26.36,25.98,27.2,21.06,87.06,5.09,6.04,3.28,177.38,1
1993,7,18,100.22,28.87,31.97,26.34,26.36,27.62,21.55,86.81,4.91,5.84,4.03,210.31,1
1993,7,19,100.18,28.62,31.58,26.57,26.52,27.57,21.79,88.75,5.33,6.13,4.65,202.38,1
1993,7,20,100.04,28.45,31.19,26.82,26.55,27.5,21.85,89.62,6.33,7.88,5.19,201.62,1
1993,7,21,100.07,27.83,29.79,26.57,26.4,27.12,21.67,91.88,6.24,7.59,4.97,197.0,1
1993,7,22,100.12,27.89,29.99,26.34,26.5,27.19,21.79,92.19,4.34,6.48,2.41,208.5,1
1993,7,23,100.03,27.55,28.94,26.19,26.3,26.93,21.55,92.88,3.67,4.87,2.55,200.06,1
1993,7,24,99.87,28.26,31.35,26.05,26.11,27.18,21.3,88.5,4.46,5.84,2.8,186.88,1
1993,7,25,99.92,27.56,29.93,26.05,25.94,26.75,21.12,91.0,4.38,6.13,3.12,158.06,1
1993,7,26,100.04,28.15,32.09,25.35,25.5,26.83,20.51,86.25,4.7,7.2,2.46,144.06,1
1993,7,27,100.02,28.17,31.61,25.87,25.93,27.05,21.06,88.0,4.01,5.22,2.56,137.75,0
1993,7,28,100.0,28.2,31.62,26.11,26.04,27.12,21.24,88.44,3.57,4.53,2.36,154.0,0
1993,7,29,99.96,28.54,31.68,25.69,26.07,27.3,21.24,87.12,4.06,5.66,2.12,166.56,0
1993,7,30,99.8,28.82,32.26,26.19,25.97,27.4,21.18,85.31,4.25,6.21,2.22,159.69,0
1993,7,31,99.72,28.91,32.24,26.74,26.25,27.58,21.55,86.12,5.0,6.7,3.35,144.12,0
1993,8,1,99.82,29.02,32.54,26.76,26.28,27.65,21.55,85.69,6.77,8.77,4.98,144.12,0
1993,8,2,100.0,28.31,31.49,26.26,26.19,27.26,21.42,88.62,6.02,7.58,3.5,139.06,0
1993,8,3,100.07,27.99,30.41,26.58,26.36,27.18,21.61,90.94,4.19,6.13,1.04,189.62,1
1993,8,4,100.19,27.36,28.35,26.43,26.29,26.82,21.48,93.75,5.93,7.99,3.85,168.5,1
1993,8,5,100.45,28.05,31.04,26.48,26.08,27.07,21.18,89.38,5.61,6.61,4.5,175.75,0
1993,8,6,100.64,27.81,30.03,26.29,26.0,26.9,21.0,90.06,4.59,6.02,2.6,181.81,1
1993,8,7,100.31,28.44,31.73,26.04,25.79,27.12,20.81,86.12,4.95,6.04,3.86,208.69,1
1993,8,8,99.89,29.01,32.62,26.27,26.32,27.67,21.61,86.06,3.78,4.98,3.03,210.25,1
1993,8,9,99.58,28.95,31.81,26.76,26.84,27.9,22.34,88.75,2.56,3.29,1.38,158.5,1
1993,8,10,99.55,28.56,31.48,26.87,26.41,27.49,21.79,88.5,6.85,8.88,3.04,124.0,1
1993,8,11,99.65,28.58,31.13,26.77,26.62,27.6,22.03,89.38,4.15,7.15,1.99,171.25,1
1993,8,12,99.64,28.67,32.35,26.24,26.35,27.51,21.67,87.81,3.83,4.77,2.73,141.44,1
1993,8,13,99.72,28.67,31.62,26.83,26.94,27.8,22.46,90.5,5.22,6.56,3.93,149.31,1
1993,8,14,99.99,28.26,31.88,26.4,25.83,27.05,20.94,87.19,5.14,7.1,3.84,145.88,0
1993,8,15,100.06,28.18,31.83,26.15,25.67,26.92,20.75,86.81,4.86,6.77,3.1,142.75,0
1993,8,16,100.09,28.6,32.4,26.27,25.94,27.27,21.06,86.12,5.41,7.34,3.71,149.69,0
1993,8,17,100.21,27.88,30.74,25.94,25.84,26.86,20.94,88.94,4.9,6.27,3.52,139.25,1
1993,8,18,100.16,28.45,32.15,26.19,25.79,27.12,20.87,86.12,5.34,8.67,3.27,145.25,1
1993,8,19,100.06,28.31,32.18,25.85,26.03,27.17,21.18,87.94,4.89,7.03,3.16,168.44,1
1993,8,20,99.97,28.47,32.2,26.23,25.89,27.18,21.06,86.56,5.41,6.36,4.41,174.69,1
1993,8,21,99.73,27.64,29.39,26.01,26.32,26.98,21.67,92.5,5.06,6.91,3.1,175.12,1
1993,8,22,99.68,28.72,31.93,26.55,26.81,27.76,22.28,89.81,3.77,4.28,2.33,173.62,1
1993,8,23,99.84,28.76,31.37,27.05,26.37,27.57,21.67,87.31,3.38,5.11,2.09,223.38,1
1993,8,24,100.04,27.94,31.55,25.7,25.49,26.72,20.51,87.06,6.42,8.89,4.38,176.75,1
1993,8,25,100.24,27.78,31.79,25.44,25.34,26.56,20.32,87.12,5.35,6.85,4.08,148.62,1
1993,8,26,100.37,27.33,29.58,25.53,25.37,26.35,20.32,89.25,4.26,5.07,3.26,155.44,1
1993,8,27,100.41,27.24,30.24,25.4,25.18,26.21,20.08,88.88,4.34,6.09,2.82,174.12,0
1993,8,28,100.42,28.04,31.58,25.21,25.33,26.69,20.26,85.94,4.44,6.28,2.88,189.5,1
1993,8,29,100.36,28.39,32.04,25.28,25.31,26.85,20.2,84.25,3.35,4.38,2.55,190.0,1
1993,8,30,100.41,28.3,31.62,25.5,25.14,26.72,20.02,83.94,2.38,3.06,1.78,163.25,0
1993,8,31,100.5,27.99,31.37,25.3,25.42,26.71,20.32,86.69,2.66,3.43,1.61,148.19,1
1993,9,1,100.51,26.56,27.95,25.24,25.26,25.91,20.14,92.56,4.25,7.96,1.79,145.25,1
1993,9,2,100.52,26.71,28.64,25.2,25.24,25.98,20.14,91.75,3.44,5.15,1.88,172.38,1
1993,9,3,100.49,26.79,29.6,25.04,24.65,25.72,19.41,88.5,2.84,3.8,2.15,189.56,1
1993,9,4,100.34,27.06,30.55,24.42,24.61,25.83,19.41,87.0,3.03,4.21,2.18,145.06,1
1993,9,5,100.39,27.46,30.87,25.13,25.19,26.33,20.08,87.94,3.23,3.97,1.98,143.69,1
1993,9,6,100.45,27.68,31.33,25.16,25.27,26.48,20.14,87.31,5.25,7.28,2.38,136.38,1
1993,9,7,100.39,27.53,30.89,25.47,25.4,26.47,20.32,88.62,5.66,7.38,3.86,135.75,1
1993,9,8,100.48,28.01,31.66,25.76,25.6,26.8,20.57,87.31,5.62,8.07,3.48,145.81,1
1993,9,9,100.49,27.78,30.74,25.84,25.57,26.68,20.51,88.31,4.52,6.32,3.0,153.5,1
1993,9,10,100.52,28.3,31.44,25.26,25.18,26.73,20.02,84.0,1.85,2.7,1.31,178.19,1
1993,9,11,100.37,29.01,32.59,25.36,25.24,27.12,20.14,81.06,1.71,2.16,1.12,243.88,0
1993,9,12,100.19,27.4,29.66,26.05,25.57,26.48,20.57,89.88,3.17,5.45,1.32,276.44,1
1993,9,13,100.19,27.27,30.03,25.48,25.48,26.37,20.51,90.19,5.09,6.53,3.44,128.5,1
1993,9,14,100.46,27.28,30.1,25.33,24.99,26.13,19.84,87.75,5.98,7.9,4.23,148.69,1
1993,9,15,100.65,27.5,31.19,25.12,24.87,26.18,19.65,86.31,4.73,6.05,3.59,159.31,1
1993,9,16,100.6,27.73,31.2,25.2,24.99,26.36,19.78,85.81,3.86,5.0,2.91,166.5,1
1993,9,17,100.58,28.21,31.9,25.0,25.13,26.67,19.96,84.31,2.8,3.66,2.12,188.44,0
1993,9,18,100.48,29.21,32.9,24.96,24.69,26.94,19.47,78.0,1.23,2.45,0.09,204.25,0
1993,9,19,100.34,29.71,33.69,25.66,25.01,27.36,19.9,77.25,2.23,3.27,0.89,259.19,0
1993,9,20,100.37,27.36,29.08,26.15,25.65,26.5,20.63,90.44,2.0,3.34,0.88,221.56,0
1993,9,21,100.48,27.97,31.17,25.18,24.86,26.41,19.65,83.75,2.35,4.23,0.59,56.06,1
1993,9,22,100.55,27.2,30.37,25.19,24.67,25.94,19.41,86.44,2.07,3.12,0.98,146.31,1
1993,9,23,100.69,26.82,29.4,25.17,24.98,25.9,19.78,90.0,2.86,4.11,1.77,143.5,1
1993,9,24,100.69,27.2,30.66,24.56,24.55,25.87,19.29,86.25,2.63,3.34,1.71,154.38,1
1993,9,25,100.7,27.19,30.53,24.48,24.68,25.93,19.41,86.88,3.03,4.04,1.65,167.88,1
1993,9,26,100.66,27.28,30.24,24.88,24.92,26.1,19.71,87.5,3.52,4.67,2.21,181.62,1
1993,9,27,100.58,26.8,29.61,25.05,24.73,25.76,19.47,88.88,3.62,5.01,2.45,191.19,1
1993,9,28,100.55,27.25,30.73,24.54,24.94,26.1,19.78,87.88,4.09,5.56,2.7,190.88,1
1993,9,29,100.64,26.54,28.62,25.2,24.82,25.68,19.59,90.5,3.29,4.12,2.44,174.06,1
1993,9,30,100.72,26.81,29.48,24.73,24.65,25.73,19.35,88.31,2.33,3.78,1.34,189.19,1
1993,10,1,100.57,28.07,32.09,24.81,25.15,26.61,20.02,85.12,2.51,4.08,1.61,208.44,1
1993,10,2,100.5,26.4,28.94,23.87,24.48,25.44,19.23,89.38,3.39,5.79,1.29,197.38,1
1993,10,3,100.55,26.52,29.09,24.87,24.9,25.71,19.71,91.06,3.06,4.08,2.18,182.88,1
1993,10,4,100.73,27.61,32.05,24.41,24.19,25.9,18.86,82.94,1.91,2.77,1.02,173.31,1
1993,10,5,100.72,28.33,32.31,24.34,24.27,26.3,18.92,79.94,1.36,2.23,0.19,154.44,0
1993,10,6,100.73,28.03,31.78,24.92,24.71,26.37,19.47,83.19,1.93,2.73,0.59,225.62,0
1993,10,7,100.78,28.05,31.8,24.55,24.27,26.16,18.92,81.12,1.98,2.55,1.33,233.69,1
1993,10,8,100.89,28.51,32.57,24.62,24.18,26.34,18.8,78.75,1.53,2.43,0.91,232.56,1
1993,10,9,100.93,28.84,32.65,25.4,24.23,26.53,18.86,77.12,1.51,2.19,0.88,143.06,0
1993,10,10,100.84,28.97,32.69,25.69,24.14,26.55,18.74,76.12,1.27,2.25,0.23,146.62,0
1993,10,11,100.82,29.0,33.06,25.62,23.98,26.49,18.62,75.62,1.38,2.36,0.32,153.0,1
1993,10,12,100.93,28.74,33.35,25.21,23.84,26.29,18.43,76.56,1.78,3.1,0.7,167.94,1
1993,10,13,101.06,27.43,30.63,24.86,24.3,25.87,18.92,83.94,2.09,2.84,1.39,198.25,1
1993,10,14,101.05,26.85,30.74,24.1,23.69,25.27,18.25,84.0,2.62,3.32,1.9,206.31,1
1993,10,15,101.09,26.83,30.45,23.87,23.58,25.21,18.07,83.19,1.8,2.62,1.38,184.94,1
1993,10,16,101.23,27.96,32.53,24.19,23.48,25.73,17.94,78.19,1.34,2.02,0.32,246.12,0
1993,10,17,101.25,27.83,31.73,24.62,23.4,25.62,17.88,78.06,1.4,1.93,0.98,218.44,1
1993,10,18,101.16,27.69,30.89,24.65,23.35,25.52,17.82,78.19,0.87,1.88,0.13,213.19,0
1993,10,19,101.05,27.55,31.22,24.89,22.77,25.15,17.27,76.38,1.07,1.77,0.41,166.81,0
1993,10,20,101.01,27.09,30.73,24.65,23.26,25.17,17.76,80.31,1.91,3.4,0.61,182.44,1
1993,10,21,101.05,27.19,31.54,23.59,23.27,25.23,17.76,80.88,1.52,3.02,0.46,189.5,1
1993,10,22,101.1,27.05,31.29,23.76,22.08,24.56,16.54,76.19,1.77,2.77,0.76,107.06,0
1993,10,23,101.05,26.93,31.9,22.91,19.83,23.38,14.47,68.19,1.4,2.54,0.5,195.31,0
1993,10,24,101.04,25.79,31.66,20.4,17.31,21.55,12.33,62.94,1.48,2.62,0.16,256.25,0
1993,10,25,101.16,25.37,31.23,20.41,18.26,21.81,13.0,67.25,1.5,2.62,0.48,130.19,0
1993,10,26,101.12,25.16,31.55,19.4,16.77,20.97,11.9,63.25,1.36,2.21,0.26,236.81,0
1993,10,27,101.16,25.4,31.53,20.39,18.01,21.71,12.82,66.12,1.32,1.91,0.19,151.75,0
1993,10,28,101.22,25.51,32.19,20.3,17.86,21.69,12.7,65.62,1.91,2.86,0.82,81.31,0
1993,10,29,101.29,25.4,32.21,18.88,16.83,21.12,11.9,62.0,2.16,2.72,1.45,53.31,0
1993,10,30,101.34,26.03,32.44,20.69,19.15,22.59,13.79,68.31,1.87,3.14,0.45,136.94,0
1993,10,31,101.43,26.04,31.22,21.78,21.23,23.64,15.62,76.44,2.11,3.38,0.42,158.5,0
1993,11,1,101.39,25.37,29.51,22.44,22.04,23.7,16.42,83.06,2.16,3.25,0.87,109.44,1
1993,11,2,101.24,25.96,30.63,21.89,21.1,23.53,15.5,76.25,2.03,3.64,0.86,84.81,1
1993,11,3,101.2,25.89,30.35,22.84,21.05,23.48,15.5,76.19,1.38,2.22,0.23,162.56,0
1993,11,4,101.06,25.6,30.84,20.55,19.17,22.38,13.79,70.19,1.84,2.88,0.72,49.62,0
1993,11,5,100.99,25.39,30.42,20.93,18.56,21.98,13.24,67.62,1.02,2.0,0.26,127.38,0
1993,11,6,101.09,25.5,31.08,20.6,18.15,21.83,12.94,66.06,1.53,2.23,0.88,84.5,0
1993,11,7,101.14,25.34,31.51,20.4,17.7,21.52,12.57,65.06,1.87,2.62,0.41,121.0,0
1993,11,8,101.13,25.18,31.4,19.87,17.03,21.1,12.02,62.88,1.78,2.52,0.63,71.12,0
1993,11,9,101.08,24.73,31.3,19.38,17.19,20.97,12.21,66.44,1.55,2.64,0.34,126.62,0
1993,11,10,101.17,24.89,31.49,20.15,17.46,21.18,12.39,66.75,1.41,2.73,0.34,120.69,0
1993,11,11,101.29,25.09,31.55,19.48,15.76,20.43,11.05,58.38,1.85,2.87,0.72,68.88,0
1993,11,12,101.26,24.98,30.82,19.44,16.15,20.57,11.35,60.25,1.38,1.86,0.83,107.88,0
1993,11,13,101.15,24.48,30.78,19.34,16.28,20.38,11.47,62.81,1.63,2.9,0.34,147.62,0
1993,11,14,101.18,24.1,30.74,18.26,16.18,20.14,11.41,64.69,1.96,3.08,0.33,200.12,0
1993,11,15,101.18,24.15,30.54,18.51,16.58,20.36,11.72,65.88,1.92,2.88,0.52,223.38,0
1993,11,16,101.07,24.0,30.3,18.51,16.62,20.31,11.78,66.81,1.59,2.74,0.31,160.62,0
1993,11,17,100.97,24.48,30.71,19.34,16.71,20.59,11.84,64.5,1.48,2.65,0.61,141.25,0
1993,11,18,101.06,24.76,31.26,19.66,16.41,20.58,11.6,62.12,1.38,2.3,0.66,109.25,0
1993,11,19,101.16,24.15,30.63,18.55,16.56,20.36,11.72,65.75,2.1,2.97,1.42,167.31,0
1993,11,20,101.25,24.37,31.05,19.0,16.19,20.28,11.41,63.69,1.84,2.98,0.28,128.62,0
1993,11,21,101.31,23.92,30.53,17.83,14.91,19.42,10.5,59.88,2.58,3.97,1.47,35.25,0
1993,11,22,101.19,23.73,30.06,17.76,13.69,18.71,9.7,55.88,1.51,2.2,0.93,136.38,0
1993,11,23,101.19,23.78,30.1,17.55,13.05,18.41,9.28,53.12,1.52,2.59,0.79,54.0,0
1993,11,24,101.24,23.64,29.94,17.34,12.52,18.08,8.97,51.88,1.62,2.61,0.58,231.25,0
1993,11,25,101.25,23.11,29.87,16.09,12.8,17.95,9.16,54.62,2.19,3.44,0.42,140.62,0
1993,11,26,101.23,23.73,30.08,17.37,12.61,18.17,9.03,51.31,1.45,2.06,0.61,154.94,0
1993,11,27,101.28,23.24,29.65,16.96,11.57,17.4,8.42,50.25,1.3,1.69,0.84,93.06,0
1993,11,28,101.32,22.6,29.14,17.4,11.44,17.02,8.36,51.12,1.62,2.41,0.38,131.12,0
1993,11,29,101.36,21.82,28.37,15.43,12.02,16.92,8.67,57.06,1.7,2.66,0.45,120.31,0
1993,11,30,101.28,22.67,29.29,16.21,12.06,17.37,8.67,53.0,1.88,3.35,0.45,71.44,0
1993,12,1,101.17,22.69,29.05,16.8,12.47,17.58,8.97,54.88,1.19,2.16,0.29,105.25,0
1993,12,2,101.07,22.96,29.03,16.68,12.81,17.88,9.16,55.5,1.48,2.1,0.42,80.5,0
1993,12,3,101.1,22.69,29.14,16.72,12.41,17.55,8.91,54.0,2.01,3.4,1.12,105.75,0
1993,12,4,101.2,22.26,29.0,15.73,11.5,16.88,8.42,53.38,1.95,2.62,1.06,33.5,0
1993,12,5,101.36,21.01,25.86,15.69,12.84,16.93,9.16,60.62,1.41,2.37,0.24,84.56,0
1993,12,6,101.38,22.98,29.71,16.81,12.26,17.62,8.79,53.31,1.27,2.38,0.24,156.12,0
1993,12,7,101.25,23.3,29.94,16.33,12.07,17.69,8.73,50.81,1.33,1.75,0.7,54.56,0
1993,12,8,101.11,23.44,29.83,17.16,12.7,18.07,9.09,53.12,1.02,1.75,0.32,230.75,0
1993,12,9,101.2,22.13,28.8,16.58,11.49,16.81,8.42,52.88,1.8,2.45,1.09,156.75,0
1993,12,10,101.2,22.55,28.98,15.33,12.05,17.3,8.73,54.69,1.88,3.31,0.5,172.69,0
1993,12,11,101.1,22.65,28.8,16.87,10.32,16.48,7.75,47.25,0.92,1.23,0.26,225.44,0
1993,12,12,101.12,22.01,28.15,16.29,10.77,16.39,8.0,50.62,1.03,1.51,0.65,227.5,0
1993,12,13,101.29,21.94,27.96,16.12,10.72,16.33,7.93,51.0,0.92,1.66,0.05,103.12,0
1993,12,14,101.36,21.57,27.53,15.61,9.15,15.36,7.2,47.19,1.13,2.02,0.11,280.38,0
1993,12,15,101.44,19.8,26.91,12.61,6.65,13.23,6.04,45.38,2.05,2.72,1.3,324.06,0
1993,12,16,101.55,19.8,26.92,12.13,7.93,13.87,6.59,48.56,2.08,3.13,1.27,23.0,0
1993,12,17,101.6,20.88,27.37,14.05,8.33,14.61,6.77,46.75,1.3,1.95,0.55,113.38,0
1993,12,18,101.61,21.15,27.33,14.05,8.47,14.8,6.84,46.38,1.19,2.09,0.4,91.88,0
1993,12,19,101.39,21.07,27.94,14.69,9.08,15.08,7.14,48.19,1.49,2.28,0.77,248.88,0
1993,12,20,101.31,21.25,27.86,14.77,9.53,15.39,7.32,49.56,1.61,2.62,0.56,286.81,0
1993,12,21,101.5,21.32,27.65,14.98,7.69,14.51,6.53,44.06,0.98,1.74,0.09,214.38,0
1993,12,22,101.7,21.01,27.51,15.17,6.51,13.76,5.98,40.5,1.18,1.69,0.55,111.12,0
1993,12,23,101.71,20.17,27.31,12.44,8.25,14.21,6.71,48.56,2.18,3.47,1.41,125.44,0
1993,12,24,101.76,20.95,28.4,14.39,8.66,14.8,6.9,47.25,2.11,3.04,1.31,33.0,0
1993,12,25,101.86,20.89,28.73,13.11,8.44,14.66,6.77,47.56,2.24,3.11,1.23,30.94,0
1993,12,26,101.73,20.87,28.17,13.62,7.48,14.17,6.35,44.12,1.6,1.95,1.01,44.81,0
1993,12,27,101.6,21.26,28.25,13.52,7.79,14.52,6.53,44.19,1.33,2.37,0.21,98.75,0
1993,12,28,101.51,21.61,28.8,16.52,8.08,14.85,6.71,44.81,1.04,2.14,0.16,147.56,0
1993,12,29,101.61,19.95,25.82,14.12,8.55,14.26,6.9,50.38,1.35,2.28,0.45,186.69,0
1993,12,30,101.62,20.94,26.23,16.19,8.22,14.58,6.71,45.19,1.44,2.33,0.35,92.62,0
1993,12,31,101.56,20.19,28.05,14.84,7.97,14.08,6.59,47.38,2.51,3.55,0.57,212.38,0
1994,1,1,101.5,20.8,28.55,14.29,7.83,14.31,6.53,46.06,2.64,3.38,1.84,343.69,0
1994,1,2,101.47,20.11,28.55,13.64,5.8,12.96,5.68,41.56,2.76,3.81,1.27,236.12,0
1994,1,3,101.52,20.45,29.07,14.4,6.96,13.7,6.16,43.94,2.96,3.72,1.78,223.44,0
1994,1,4,101.38,20.38,29.44,13.52,7.14,13.76,6.23,45.19,3.24,3.98,2.32,217.69,0
1994,1,5,101.26,20.48,28.55,12.89,7.45,13.96,6.41,46.19,2.82,4.3,2.2,333.88,0
1994,1,6,101.4,20.71,28.51,13.84,7.71,14.21,6.53,45.25,2.61,3.23,1.86,237.19,0
1994,1,7,101.47,19.82,28.13,12.97,5.99,12.9,5.8,43.19,3.05,3.98,1.87,261.94,0
1994,1,8,101.38,19.49,27.76,12.37,5.81,12.65,5.74,44.19,3.05,4.37,2.38,267.31,0
1994,1,9,101.25,20.4,28.15,13.87,4.9,12.65,5.37,38.06,1.86,2.41,0.62,279.12,0
1994,1,10,101.31,19.12,26.95,13.4,5.98,12.55,5.8,44.12,2.41,2.98,0.74,188.88,0
1994,1,11,101.29,20.53,27.23,14.14,6.26,13.4,5.92,42.06,1.09,2.31,0.17,112.06,0
1994,1,12,101.28,21.62,28.35,14.65,8.11,14.87,6.77,45.62,1.38,2.09,0.41,99.62,0
1994,1,13,101.19,22.84,29.85,16.16,6.73,14.79,6.1,37.25,1.32,2.62,0.23,287.25,0
1994,1,14,101.02,22.91,29.79,16.06,9.51,16.22,7.39,43.81,2.13,3.79,1.02,237.56,0
1994,1,15,100.88,23.08,29.98,17.26,10.73,16.9,8.0,47.81,1.37,2.85,0.27,99.94,0
1994,1,16,100.89,22.15,29.03,16.3,15.51,18.83,10.99,68.5,4.0,7.79,1.35,213.25,0
1994,1,17,101.34,18.79,26.01,12.89,7.97,13.37,6.96,56.19,3.31,4.6,2.39,260.69,0
1994,1,18,101.49,17.01,24.59,10.2,4.39,10.7,5.19,47.06,3.18,3.68,2.19,283.75,1
1994,1,19,101.42,17.94,26.74,10.18,5.88,11.91,5.74,48.94,2.91,3.73,1.98,332.12,0
1994,1,20,101.42,18.7,27.48,11.58,5.5,12.1,5.62,45.69,3.34,4.09,2.34,257.75,0
1994,1,21,101.39,18.81,27.9,11.57,3.99,11.4,5.07,41.94,3.63,5.1,2.88,330.06,0
1994,1,22,101.39,18.51,27.9,11.04,2.44,10.48,4.52,36.56,3.45,4.75,2.52,330.62,0
1994,1,23,101.4,18.09,27.36,9.69,1.51,9.8,4.21,36.56,2.89,3.59,2.04,320.0,0
1994,1,24,101.41,18.26,27.16,10.98,2.23,10.25,4.46,37.06,2.73,3.21,1.45,325.5,0
1994,1,25,101.21,19.87,28.09,12.44,2.68,11.27,4.58,34.19,1.88,2.99,0.66,251.31,0
1994,1,26,101.16,21.4,29.08,13.74,3.34,12.37,4.82,32.31,1.23,1.85,0.33,263.19,0
1994,1,27,101.34,22.01,29.68,14.62,5.01,13.51,5.43,35.38,1.09,2.02,0.22,197.06,0
1994,1,28,101.25,22.5,30.14,15.18,6.14,14.32,5.92,38.62,0.94,1.69,0.09,228.69,0
